Emp_ID,Age,Age_ Group,Attrition,Business_ Travel, Daily _Rate ,Department,Distance _From _Home(miles),Education,Education_Field,Employee_Count,Employee_Number,Environment_Satisfaction,Gender,Hourly_Rate,Job_Involvement,Job_Level,Job_Role,Job_Satisfaction,Marital_Status, Monthly_Income ,Salary_Slab, Monthly_Rate ,Num_Companies_Worked For,Over_18,Over_Time,Percent_Salary_Hike,Performance_Rating,Relationship_Satisfaction,Standard_Hours,Stock_Option_Level,Total_Working_Years,Training_Times_Last_Year,Work_Life_Balance,Years_At_Company,Years_In_Current_Role,Years_Since_Last_Promotion,Years_With_Current_Manager
RM790,44,36-45,Yes,Travel_Rarely," 1,376 ",Human Resources,1,2,Medical,1,1098,2,Male,91,2,3,Human Resources,1,Married," 10,482 ",10k-15k," 2,326 ",9,Y,No,14,3,4,80,1,24,1,3,20,6,3,6
RM858,44,36-45,Yes,Travel_Rarely," 1,097 ",Research & Development,10,4,Life Sciences,1,1200,3,Male,96,3,1,Research Scientist,3,Single," 2,936 ",Upto 5k," 10,826 ",1,Y,Yes,11,3,3,80,0,6,4,3,6,4,0,2
RM863,44,36-45,No,Non-Travel, 111 ,Research & Development,17,3,Life Sciences,1,1206,4,Male,74,1,1,Research Scientist,3,Single," 2,290 ",Upto 5k," 4,279 ",2,Y,No,13,3,4,80,0,6,3,3,0,0,0,0
RM876,44,36-45,No,Travel_Rarely, 200 ,Research & Development,29,4,Other,1,1225,4,Male,32,3,2,Research Scientist,4,Single," 4,541 ",Upto 5k," 7,744 ",1,Y,No,25,4,2,80,0,20,3,3,20,11,13,17
RM892,44,36-45,No,Travel_Rarely," 1,117 ",Research & Development,2,1,Life Sciences,1,1246,1,Female,72,4,1,Research Scientist,4,Married," 2,011 ",Upto 5k," 19,982 ",1,Y,No,13,3,4,80,1,10,5,3,10,5,7,7
RM908,44,36-45,No,Travel_Rarely," 1,099 ",Sales,5,3,Marketing,1,1267,2,Male,88,3,5,Manager,2,Married," 18,213 ",15k+," 8,751 ",7,Y,No,11,3,3,80,1,26,5,3,22,9,3,10
RM923,44,36-45,No,Travel_Rarely," 1,199 ",Research & Development,4,2,Life Sciences,1,1288,3,Male,92,4,5,Manager,1,Divorced," 19,190 ",15k+," 17,477 ",1,Y,No,14,3,4,80,2,26,4,2,25,9,14,13
RM929,44,36-45,Yes,Travel_Rarely, 621 ,Research & Development,15,3,Medical,1,1295,1,Female,73,3,3,Healthcare Representative,4,Married," 7,978 ",5k-10k," 14,075 ",1,Y,No,11,3,4,80,1,10,2,3,10,7,0,5
RM954,44,36-45,Yes,Travel_Rarely, 935 ,Research & Development,3,3,Life Sciences,1,1333,1,Male,89,3,1,Laboratory Technician,1,Married," 2,362 ",Upto 5k," 14,669 ",4,Y,No,12,3,3,80,0,10,4,4,3,2,1,2
RM1043,44,36-45,No,Non-Travel, 981 ,Research & Development,5,3,Life Sciences,1,1471,3,Male,90,2,1,Laboratory Technician,3,Single," 3,162 ",Upto 5k," 7,973 ",3,Y,No,14,3,4,80,0,7,5,3,5,2,0,3
RM1047,44,36-45,No,Travel_Rarely," 1,467 ",Research & Development,20,3,Life Sciences,1,1475,4,Male,49,3,1,Research Scientist,2,Single," 3,420 ",Upto 5k," 21,158 ",1,Y,No,13,3,3,80,0,6,3,2,5,2,1,3
RM1052,44,36-45,No,Travel_Frequently, 383 ,Sales,1,5,Marketing,1,1481,1,Female,79,3,2,Sales Executive,3,Married," 4,768 ",Upto 5k," 9,282 ",7,Y,No,12,3,3,80,1,11,4,2,1,0,0,0
RM1063,44,36-45,No,Travel_Frequently," 1,193 ",Research & Development,2,1,Medical,1,1496,2,Male,86,3,3,Manufacturing Director,3,Single," 10,209 ",10k-15k," 19,719 ",5,Y,Yes,18,3,2,80,0,16,2,2,2,2,2,2
RM1079,44,36-45,No,Travel_Rarely, 136 ,Research & Development,28,3,Life Sciences,1,1523,4,Male,32,3,4,Research Director,1,Married," 16,328 ",15k+," 22,074 ",3,Y,No,13,3,3,80,1,24,1,4,20,6,14,17
RM1141,44,36-45,No,Travel_Rarely," 1,313 ",Research & Development,7,3,Medical,1,1608,2,Female,31,3,5,Research Director,4,Divorced," 19,049 ",15k+," 3,549 ",0,Y,Yes,14,3,4,80,1,23,4,2,22,7,1,10
RM1166,44,36-45,No,Travel_Frequently, 602 ,Human Resources,1,5,Human Resources,1,1642,1,Male,37,3,2,Human Resources,4,Married," 5,743 ",5k-10k," 10,503 ",4,Y,Yes,11,3,3,80,0,14,3,3,10,7,0,2
RM1201,44,36-45,No,Travel_Rarely, 528 ,Human Resources,1,3,Life Sciences,1,1683,3,Female,44,3,1,Human Resources,4,Divorced," 3,195 ",Upto 5k," 4,167 ",4,Y,Yes,18,3,1,80,3,8,2,3,2,2,2,2
RM1215,44,36-45,No,Travel_Rarely, 921 ,Research & Development,2,3,Life Sciences,1,1703,3,Female,96,4,3,Healthcare Representative,4,Married," 7,879 ",5k-10k," 14,810 ",1,Y,Yes,19,3,2,80,1,9,2,3,8,7,6,7
RM1280,44,36-45,Yes,Travel_Frequently, 429 ,Research & Development,1,2,Medical,1,1792,3,Male,99,3,1,Research Scientist,2,Divorced," 2,342 ",Upto 5k," 11,092 ",1,Y,Yes,12,3,3,80,3,6,2,2,5,3,2,3
RM1353,44,36-45,No,Travel_Rarely, 170 ,Research & Development,1,4,Life Sciences,1,1903,2,Male,78,4,2,Healthcare Representative,1,Married," 5,033 ",5k-10k," 9,364 ",2,Y,No,15,3,4,80,1,10,5,3,2,0,2,2
RM1436,44,36-45,No,Travel_Rarely," 1,037 ",Research & Development,1,3,Medical,1,2020,2,Male,42,3,1,Research Scientist,4,Single," 2,436 ",Upto 5k," 13,422 ",6,Y,Yes,12,3,3,80,0,6,2,3,4,3,1,2
RM068,45,36-45,No,Travel_Rarely," 1,339 ",Research & Development,7,3,Life Sciences,1,86,2,Male,59,3,3,Research Scientist,1,Divorced," 9,724 ",5k-10k," 18,787 ",2,Y,No,17,3,3,80,1,25,2,3,1,0,0,0
RM078,45,36-45,No,Travel_Rarely, 193 ,Research & Development,6,4,Other,1,101,4,Male,52,3,3,Research Director,1,Married," 13,245 ",10k-15k," 15,067 ",4,Y,Yes,14,3,2,80,0,17,3,4,0,0,0,
RM142,45,36-45,No,Travel_Rarely," 1,316 ",Research & Development,29,3,Medical,1,192,3,Male,83,3,1,Research Scientist,4,Single," 3,452 ",Upto 5k," 9,752 ",5,Y,No,13,3,2,80,0,9,2,2,6,5,0,
RM154,45,36-45,No,Travel_Rarely, 194 ,Research & Development,9,3,Life Sciences,1,206,2,Male,60,3,2,Laboratory Technician,2,Divorced," 2,348 ",Upto 5k," 10,901 ",8,Y,No,18,3,3,80,1,20,2,1,17,9,0,15
RM175,45,36-45,No,Travel_Rarely," 1,268 ",Sales,4,2,Life Sciences,1,240,3,Female,30,3,2,Sales Executive,1,Divorced," 5,006 ",5k-10k," 6,319 ",4,Y,Yes,11,3,1,80,1,9,3,4,5,4,0,3
RM195,45,36-45,No,Non-Travel," 1,195 ",Research & Development,2,2,Medical,1,264,1,Male,65,2,4,Manager,4,Married," 16,792 ",15k+," 20,462 ",9,Y,No,23,4,4,80,1,22,1,3,20,8,11,8
RM219,45,36-45,No,Non-Travel," 1,052 ",Sales,6,3,Medical,1,302,4,Female,57,2,3,Sales Executive,4,Single," 8,865 ",5k-10k," 16,840 ",6,Y,No,12,3,4,80,0,23,2,3,19,7,12,8
RM245,45,36-45,No,Travel_Rarely, 252 ,Research & Development,1,3,Other,1,336,3,Male,70,4,5,Manager,4,Married," 19,202 ",15k+," 15,970 ",0,Y,No,11,3,3,80,1,25,2,3,24,0,1,7
RM250,45,36-45,No,Travel_Frequently," 1,199 ",Research & Development,7,4,Life Sciences,1,341,1,Male,77,4,2,Manufacturing Director,3,Married," 6,434 ",5k-10k," 5,118 ",4,Y,No,17,3,4,80,1,9,1,3,3,2,0,
RM269,45,36-45,No,Travel_Rarely," 1,385 ",Research & Development,20,2,Medical,1,372,3,Male,79,3,4,Healthcare Representative,4,Married," 13,496 ",10k-15k," 7,501 ",0,Y,Yes,14,3,2,80,0,21,2,3,20,7,4,10
RM312,45,36-45,No,Travel_Frequently," 1,249 ",Research & Development,7,3,Life Sciences,1,425,1,Male,97,3,3,Laboratory Technician,1,Divorced," 5,210 ",5k-10k," 20,308 ",1,Y,No,18,3,1,80,1,24,2,3,24,9,9,11
RM335,45,36-45,No,Travel_Rarely, 549 ,Research & Development,8,4,Other,1,452,4,Male,75,3,2,Research Scientist,4,Married," 3,697 ",Upto 5k," 9,278 ",9,Y,No,14,3,1,80,2,12,3,3,10,9,9,8
RM408,45,36-45,No,Travel_Rarely, 192 ,Research & Development,10,2,Life Sciences,1,544,1,Male,69,3,1,Research Scientist,4,Married," 2,654 ",Upto 5k," 9,655 ",3,Y,No,21,4,4,80,2,8,3,2,2,2,0,
RM453,45,36-45,No,Travel_Rarely, 561 ,Sales,2,3,Other,1,606,4,Male,61,3,2,Sales Executive,2,Married," 4,805 ",Upto 5k," 16,177 ",0,Y,No,19,3,2,80,1,9,3,4,8,7,3,7
RM505,45,36-45,Yes,Travel_Frequently, 306 ,Sales,26,4,Life Sciences,1,684,1,Female,100,3,2,Sales Executive,1,Married," 4,286 ",Upto 5k," 5,630 ",2,Y,No,14,3,4,80,2,5,4,3,1,1,0,0
RM565,45,36-45,No,Travel_Rarely, 954 ,Sales,2,2,Technical Degree,1,783,2,Male,46,1,2,Sales Representative,3,Single," 6,632 ",5k-10k," 12,388 ",0,Y,No,13,3,1,80,0,9,3,3,8,7,3,1
RM604,45,36-45,No,Travel_Rarely, 252 ,Research & Development,2,3,Life Sciences,1,834,2,Female,95,2,1,Research Scientist,3,Single," 2,274 ",Upto 5k," 6,153 ",1,Y,No,14,3,4,80,0,1,3,3,1,0,0,0
RM626,45,36-45,No,Travel_Rarely, 930 ,Sales,9,3,Marketing,1,864,4,Male,74,3,3,Sales Executive,1,Divorced," 10,761 ",10k-15k," 19,239 ",4,Y,Yes,12,3,3,80,1,18,2,3,5,4,0,2
RM697,45,36-45,No,Non-Travel, 805 ,Research & Development,4,2,Life Sciences,1,972,3,Male,57,3,2,Laboratory Technician,2,Married," 4,447 ",Upto 5k," 23,163 ",1,Y,No,12,3,2,80,0,9,5,2,9,7,0,8
RM714,45,36-45,No,Travel_Rarely, 974 ,Research & Development,1,4,Medical,1,996,4,Female,91,3,1,Laboratory Technician,4,Divorced," 2,270 ",Upto 5k," 11,005 ",3,Y,No,14,3,4,80,2,8,2,3,5,3,0,2
RM719,45,36-45,No,Non-Travel, 248 ,Research & Development,23,2,Life Sciences,1,1002,4,Male,42,3,2,Laboratory Technician,1,Married," 3,633 ",Upto 5k," 14,039 ",1,Y,Yes,15,3,3,80,1,9,2,3,9,8,0,8
RM756,45,36-45,No,Travel_Rarely," 1,234 ",Sales,11,2,Life Sciences,1,1045,4,Female,90,3,4,Manager,4,Married," 17,650 ",15k+," 5,404 ",3,Y,No,13,3,2,80,1,26,4,4,9,3,1,1
RM760,45,36-45,No,Travel_Rarely, 788 ,Human Resources,24,4,Medical,1,1049,2,Male,36,3,1,Human Resources,2,Single," 2,177 ",Upto 5k," 8,318 ",1,Y,No,16,3,1,80,0,6,3,3,6,3,0,4
RM806,45,36-45,No,Non-Travel," 1,050 ",Sales,9,4,Life Sciences,1,1117,2,Female,65,2,2,Sales Executive,3,Married," 5,593 ",5k-10k," 17,970 ",1,Y,No,13,3,4,80,1,15,2,3,15,10,4,12
RM855,45,36-45,No,Travel_Rarely," 1,457 ",Research & Development,7,3,Medical,1,1195,1,Female,83,3,1,Research Scientist,3,Married," 4,477 ",Upto 5k," 20,100 ",4,Y,Yes,19,3,3,80,1,7,2,2,3,2,0,2
RM914,45,36-45,Yes,Travel_Rarely," 1,449 ",Sales,2,3,Marketing,1,1277,1,Female,94,1,5,Manager,2,Single," 18,824 ",15k+," 2,493 ",2,Y,Yes,16,3,1,80,0,26,2,3,24,10,1,11
RM937,45,36-45,No,Travel_Frequently, 364 ,Research & Development,25,3,Medical,1,1306,2,Female,83,3,5,Manager,2,Single," 18,061 ",15k+," 13,035 ",3,Y,No,22,4,3,80,0,22,4,3,0,0,0,0
RM1035,45,36-45,No,Travel_Rarely," 1,038 ",Research & Development,20,3,Medical,1,1460,2,Male,95,1,3,Healthcare Representative,1,Divorced," 10,851 ",10k-15k," 19,863 ",2,Y,Yes,18,3,2,80,1,24,2,3,7,7,0,7
RM1038,45,36-45,No,Travel_Rarely," 1,448 ",Research & Development,29,3,Technical Degree,1,1465,2,Male,55,3,3,Manufacturing Director,4,Married," 9,380 ",5k-10k," 14,720 ",4,Y,Yes,18,3,4,80,2,10,4,4,3,1,1,2
RM1093,45,36-45,No,Travel_Rarely, 950 ,Research & Development,28,3,Technical Degree,1,1546,4,Male,97,3,1,Research Scientist,4,Married," 2,132 ",Upto 5k," 4,585 ",4,Y,No,20,4,4,80,1,8,3,3,5,4,0,3
RM1100,45,36-45,No,Travel_Rarely, 538 ,Research & Development,1,4,Technical Degree,1,1553,1,Male,66,3,3,Healthcare Representative,2,Divorced," 7,441 ",5k-10k," 20,933 ",1,Y,No,12,3,1,80,3,10,4,3,10,8,7,7
RM1143,45,36-45,No,Travel_Rarely," 1,015 ",Research & Development,5,5,Medical,1,1611,3,Female,50,1,2,Laboratory Technician,1,Single," 5,769 ",5k-10k," 23,447 ",1,Y,Yes,14,3,1,80,0,10,3,3,10,7,1,4
RM1144,45,36-45,No,Non-Travel, 336 ,Sales,26,3,Marketing,1,1612,1,Male,52,2,2,Sales Executive,1,Married," 4,385 ",Upto 5k," 24,162 ",1,Y,No,15,3,1,80,1,10,2,3,10,7,4,5
RM1161,45,36-45,No,Travel_Rarely," 1,329 ",Research & Development,2,2,Other,1,1635,4,Female,59,2,2,Manufacturing Director,4,Divorced," 5,770 ",5k-10k," 5,388 ",1,Y,No,19,3,1,80,2,10,3,3,10,7,3,9
RM1222,45,36-45,No,Non-Travel," 1,238 ",Research & Development,1,1,Life Sciences,1,1712,3,Male,74,2,3,Healthcare Representative,3,Married," 10,748 ",10k-15k," 3,395 ",3,Y,No,23,4,4,80,1,25,3,2,23,15,14,4
RM1226,45,36-45,No,Travel_Rarely," 1,005 ",Research & Development,28,2,Technical Degree,1,1719,4,Female,48,2,4,Research Director,2,Single," 16,704 ",15k+," 17,119 ",1,Y,No,11,3,3,80,0,21,2,3,21,6,8,6
RM1244,45,36-45,No,Travel_Rarely, 176 ,Human Resources,4,3,Life Sciences,1,1744,3,Female,56,1,3,Human Resources,3,Married," 9,756 ",5k-10k," 6,595 ",4,Y,No,21,4,3,80,2,9,2,4,5,0,0,3
RM1315,45,36-45,No,Non-Travel, 589 ,Sales,2,4,Life Sciences,1,1845,3,Female,67,3,2,Sales Executive,3,Married," 5,154 ",5k-10k," 19,665 ",4,Y,No,22,4,2,80,2,10,3,4,8,7,5,7
RM1347,45,36-45,No,Travel_Rarely, 556 ,Research & Development,25,2,Life Sciences,1,1888,2,Female,93,2,2,Manufacturing Director,4,Married," 5,906 ",5k-10k," 23,888 ",0,Y,No,13,3,4,80,2,10,2,2,9,8,3,8
RM1363,45,36-45,No,Travel_Frequently," 1,297 ",Research & Development,1,4,Medical,1,1922,2,Male,44,3,2,Healthcare Representative,3,Single," 5,399 ",5k-10k," 14,511 ",4,Y,No,12,3,3,80,0,12,3,3,4,2,0,3
RM1455,45,36-45,No,Travel_Rarely, 374 ,Sales,20,3,Life Sciences,1,2046,4,Female,50,3,2,Sales Executive,3,Single," 4,850 ",Upto 5k," 23,333 ",8,Y,No,15,3,3,80,0,8,3,3,5,3,0,1
RM030,46,46-55,No,Travel_Rarely, 705 ,Sales,2,4,Marketing,1,38,2,Female,83,3,5,Manager,1,Single," 18,947 ",15k+," 22,822 ",3,Y,No,12,3,4,80,0,22,2,2,2,2,2,
RM049,46,46-55,No,Travel_Frequently," 1,211 ",Sales,5,4,Marketing,1,62,1,Male,98,3,2,Sales Executive,4,Single," 5,772 ",5k-10k," 20,445 ",4,Y,Yes,21,4,3,80,0,14,4,3,9,6,0,8
RM080,46,46-55,No,Travel_Rarely, 945 ,Human Resources,5,2,Medical,1,103,2,Male,80,3,2,Human Resources,2,Divorced," 5,021 ",5k-10k," 10,425 ",8,Y,Yes,22,4,4,80,1,16,2,3,4,2,0,2
RM090,46,46-55,Yes,Travel_Rarely, 669 ,Sales,9,2,Medical,1,118,3,Male,64,2,3,Sales Executive,4,Single," 9,619 ",5k-10k," 13,596 ",1,Y,No,16,3,4,80,0,9,3,3,9,8,4,7
RM094,46,46-55,No,Travel_Frequently, 638 ,Research & Development,1,3,Medical,1,124,3,Male,40,2,3,Healthcare Representative,1,Married," 10,673 ",10k-15k," 3,142 ",2,Y,Yes,13,3,3,80,1,21,5,2,10,9,9,5
RM179,46,46-55,No,Travel_Rarely, 526 ,Sales,1,2,Marketing,1,244,2,Female,92,3,3,Sales Executive,1,Divorced," 10,453 ",10k-15k," 2,137 ",1,Y,No,25,4,3,80,3,24,2,3,24,13,15,7
RM210,46,46-55,No,Travel_Rarely, 644 ,Research & Development,1,4,Medical,1,288,4,Male,97,3,3,Healthcare Representative,1,Divorced," 9,396 ",5k-10k," 12,368 ",7,Y,No,16,3,3,80,1,17,3,3,4,2,0,
RM264,46,46-55,No,Travel_Rarely, 488 ,Sales,2,3,Technical Degree,1,363,3,Female,75,1,4,Manager,2,Married," 16,872 ",15k+," 14,977 ",3,Y,Yes,12,3,2,80,1,28,2,2,7,7,7,7
RM366,46,46-55,No,Non-Travel," 1,144 ",Research & Development,7,4,Medical,1,487,3,Female,30,3,2,Manufacturing Director,3,Married," 5,258 ",5k-10k," 16,044 ",2,Y,No,14,3,3,80,0,7,2,4,1,0,0,0
RM413,46,46-55,No,Travel_Rarely," 1,485 ",Research & Development,18,3,Medical,1,550,3,Female,87,3,2,Manufacturing Director,3,Divorced," 4,810 ",Upto 5k," 26,314 ",2,Y,No,14,3,3,80,1,19,5,2,10,7,0,8
RM430,46,46-55,No,Travel_Rarely," 1,009 ",Research & Development,2,3,Life Sciences,1,575,1,Male,51,3,4,Research Director,3,Married," 17,861 ",15k+," 2,288 ",6,Y,No,13,3,3,80,0,26,2,1,3,2,0,1
RM434,46,46-55,No,Travel_Rarely," 1,125 ",Sales,10,3,Marketing,1,580,3,Female,94,2,3,Sales Executive,4,Married," 9,071 ",5k-10k," 11,563 ",2,Y,Yes,19,3,3,80,1,15,3,3,3,2,1,2
RM466,46,46-55,No,Travel_Frequently," 1,034 ",Research & Development,18,1,Medical,1,624,1,Female,86,3,3,Healthcare Representative,3,Married," 10,527 ",10k-15k," 8,984 ",5,Y,No,11,3,4,80,0,28,3,2,2,2,1,2
RM724,46,46-55,No,Travel_Rarely, 566 ,Research & Development,7,2,Medical,1,1007,4,Male,75,3,3,Manufacturing Director,3,Divorced," 10,845 ",10k-15k," 24,208 ",6,Y,No,13,3,2,80,1,13,3,3,8,7,0,7
RM771,46,46-55,No,Travel_Rarely, 430 ,Research & Development,1,4,Medical,1,1069,4,Male,40,3,5,Research Director,4,Divorced," 19,627 ",15k+," 21,445 ",9,Y,No,17,3,4,80,2,23,0,3,2,2,2,2
RM779,46,46-55,No,Travel_Rarely," 1,003 ",Research & Development,8,4,Life Sciences,1,1080,4,Female,74,2,2,Research Scientist,1,Divorced," 4,615 ",Upto 5k," 21,029 ",8,Y,Yes,23,4,1,80,3,19,2,3,16,13,1,7
RM811,46,46-55,No,Travel_Rarely, 406 ,Sales,3,1,Marketing,1,1124,1,Male,52,3,4,Manager,3,Married," 17,465 ",15k+," 15,596 ",3,Y,No,12,3,4,80,1,23,3,3,12,9,4,9
RM862,46,46-55,No,Travel_Rarely," 1,402 ",Sales,2,3,Marketing,1,1204,3,Female,69,3,4,Manager,1,Married," 17,048 ",15k+," 24,097 ",8,Y,No,23,4,1,80,0,28,2,3,26,15,15,9
RM870,46,46-55,No,Travel_Rarely," 1,450 ",Research & Development,15,2,Life Sciences,1,1217,4,Male,52,3,5,Research Director,2,Married," 19,081 ",15k+," 10,849 ",5,Y,No,11,3,1,80,1,25,2,3,4,2,0,3
RM878,46,46-55,No,Travel_Rarely, 150 ,Research & Development,2,4,Technical Degree,1,1228,4,Male,60,3,2,Manufacturing Director,4,Divorced," 7,379 ",5k-10k," 17,433 ",2,Y,No,11,3,3,80,1,12,3,2,6,3,1,4
RM917,46,46-55,No,Travel_Rarely, 168 ,Sales,4,2,Marketing,1,1280,4,Female,33,2,5,Manager,2,Married," 18,789 ",15k+," 9,946 ",2,Y,No,14,3,3,80,1,26,2,3,11,4,0,8
RM944,46,46-55,No,Travel_Rarely, 991 ,Human Resources,1,2,Life Sciences,1,1314,4,Female,44,3,1,Human Resources,1,Single," 3,423 ",Upto 5k," 22,957 ",6,Y,No,12,3,3,80,0,10,3,4,7,6,5,7
RM1032,46,46-55,Yes,Travel_Rarely, 377 ,Sales,9,3,Marketing,1,1457,1,Male,52,3,3,Sales Executive,4,Divorced," 10,096 ",10k-15k," 15,986 ",4,Y,No,11,3,1,80,1,28,1,4,7,7,4,3
RM1081,46,46-55,No,Travel_Rarely, 228 ,Sales,3,3,Life Sciences,1,1527,3,Female,51,3,4,Manager,2,Married," 16,606 ",15k+," 11,380 ",8,Y,No,12,3,4,80,1,23,2,4,13,12,5,1
RM1136,46,46-55,No,Travel_Rarely, 563 ,Sales,1,4,Life Sciences,1,1602,4,Male,56,4,4,Manager,1,Single," 17,567 ",15k+," 3,156 ",1,Y,No,15,3,2,80,0,27,5,1,26,0,0,12
RM1232,46,46-55,No,Travel_Rarely, 717 ,Research & Development,13,4,Life Sciences,1,1727,3,Male,34,3,2,Healthcare Representative,2,Single," 5,562 ",5k-10k," 9,697 ",6,Y,No,14,3,4,80,0,19,3,3,10,7,0,9
RM1236,46,46-55,No,Travel_Rarely," 1,277 ",Sales,2,3,Life Sciences,1,1732,3,Male,74,3,3,Sales Executive,4,Divorced," 10,368 ",10k-15k," 5,596 ",4,Y,Yes,12,3,2,80,1,13,5,2,10,6,0,3
RM1278,46,46-55,No,Travel_Rarely, 734 ,Research & Development,2,4,Medical,1,1789,3,Male,46,3,5,Research Director,4,Divorced," 19,328 ",15k+," 14,218 ",7,Y,Yes,17,3,3,80,1,24,3,3,2,1,2,2
RM1286,46,46-55,No,Non-Travel, 849 ,Sales,26,2,Life Sciences,1,1801,2,Male,98,2,2,Sales Executive,2,Single," 7,991 ",5k-10k," 25,166 ",8,Y,No,15,3,3,80,0,6,3,3,2,2,2,2
RM1299,46,46-55,Yes,Travel_Rarely, 261 ,Research & Development,21,2,Medical,1,1821,4,Female,66,3,2,Healthcare Representative,2,Married," 8,926 ",5k-10k," 10,842 ",4,Y,No,22,4,4,80,1,13,2,4,9,7,3,7
RM1323,46,46-55,No,Travel_Rarely, 706 ,Research & Development,2,2,Life Sciences,1,1857,4,Male,82,3,3,Manufacturing Director,4,Divorced," 8,578 ",5k-10k," 19,989 ",3,Y,No,14,3,3,80,1,12,4,2,9,8,4,7
RM1328,46,46-55,No,Travel_Rarely," 1,319 ",Sales,3,3,Technical Degree,1,1863,1,Female,45,4,4,Sales Executive,1,Divorced," 13,225 ",10k-15k," 7,739 ",2,Y,No,12,3,4,80,1,25,5,3,19,17,2,8
RM1334,46,46-55,Yes,Travel_Rarely," 1,254 ",Sales,10,3,Life Sciences,1,1869,3,Female,64,3,3,Sales Executive,2,Married," 7,314 ",5k-10k," 14,011 ",5,Y,No,21,4,3,80,3,14,2,3,8,7,0,7
RM272,47,46-55,Yes,Non-Travel, 666 ,Research & Development,29,4,Life Sciences,1,376,1,Male,88,3,3,Manager,2,Married," 11,849 ",10k-15k," 10,268 ",1,Y,Yes,12,3,4,80,1,10,2,2,10,7,9,9
RM330,47,46-55,No,Travel_Rarely," 1,482 ",Research & Development,5,5,Life Sciences,1,447,4,Male,42,3,5,Research Director,3,Married," 18,300 ",15k+," 16,375 ",4,Y,No,11,3,2,80,1,21,2,3,3,2,1,1
RM348,47,46-55,No,Travel_Frequently," 1,309 ",Sales,4,1,Medical,1,467,2,Male,99,3,2,Sales Representative,3,Single," 2,976 ",Upto 5k," 25,751 ",3,Y,No,19,3,1,80,0,5,3,3,0,0,0,0
RM429,47,46-55,No,Travel_Rarely, 983 ,Research & Development,2,2,Medical,1,574,1,Female,65,3,2,Manufacturing Director,4,Divorced," 5,070 ",5k-10k," 7,389 ",5,Y,No,13,3,3,80,3,20,2,3,5,0,0,4
RM533,47,46-55,No,Travel_Rarely, 703 ,Sales,14,4,Marketing,1,728,4,Male,42,3,2,Sales Executive,1,Single," 4,960 ",Upto 5k," 11,825 ",2,Y,No,12,3,4,80,0,20,2,3,7,7,1,7
RM545,47,46-55,No,Travel_Frequently, 217 ,Sales,3,3,Medical,1,746,4,Female,49,3,4,Sales Executive,3,Divorced," 13,770 ",10k-15k," 10,225 ",9,Y,Yes,12,3,4,80,2,28,2,2,22,2,11,13
RM567,47,46-55,Yes,Travel_Frequently, 719 ,Sales,27,2,Life Sciences,1,785,2,Female,77,4,2,Sales Executive,3,Single," 6,397 ",5k-10k," 10,339 ",4,Y,Yes,12,3,4,80,0,8,2,3,5,4,1,3
RM593,47,46-55,No,Travel_Rarely, 202 ,Research & Development,2,2,Other,1,820,3,Female,33,3,4,Manager,4,Married," 16,752 ",15k+," 12,982 ",1,Y,Yes,11,3,3,80,1,26,3,2,26,14,3,0
RM652,47,46-55,No,Travel_Rarely, 249 ,Sales,2,2,Marketing,1,903,3,Female,35,3,2,Sales Executive,4,Married," 4,537 ",Upto 5k," 17,783 ",0,Y,Yes,22,4,1,80,1,8,2,3,7,6,7,7
RM666,47,46-55,No,Travel_Rarely," 1,454 ",Sales,2,4,Life Sciences,1,925,4,Female,65,2,1,Sales Representative,4,Single," 3,294 ",Upto 5k," 13,137 ",1,Y,Yes,18,3,1,80,0,3,3,2,3,2,1,2
RM708,47,46-55,No,Travel_Frequently," 1,379 ",Research & Development,16,4,Medical,1,987,3,Male,64,4,2,Manufacturing Director,3,Divorced," 5,067 ",5k-10k," 6,759 ",1,Y,Yes,19,3,3,80,0,20,3,4,19,10,2,7
RM720,47,46-55,No,Travel_Rarely, 955 ,Sales,4,2,Life Sciences,1,1003,4,Female,83,3,2,Sales Executive,4,Single," 4,163 ",Upto 5k," 8,571 ",1,Y,Yes,17,3,3,80,0,9,0,3,9,0,0,7
RM1021,47,46-55,No,Travel_Rarely, 465 ,Research & Development,1,3,Technical Degree,1,1438,1,Male,74,3,1,Research Scientist,4,Married," 3,420 ",Upto 5k," 10,205 ",7,Y,No,12,3,3,80,1,17,2,2,6,5,1,2
RM1025,47,46-55,No,Travel_Rarely, 359 ,Research & Development,2,4,Medical,1,1443,1,Female,82,3,4,Research Director,3,Married," 17,169 ",15k+," 26,703 ",3,Y,No,19,3,2,80,2,26,2,4,20,17,5,6
RM1068,47,46-55,No,Travel_Rarely, 571 ,Sales,14,3,Medical,1,1503,3,Female,78,3,2,Sales Executive,3,Married," 4,591 ",Upto 5k," 24,200 ",3,Y,Yes,17,3,3,80,1,11,4,2,5,4,1,2
RM1155,47,46-55,No,Travel_Rarely," 1,176 ",Human Resources,26,4,Life Sciences,1,1625,4,Female,98,3,5,Manager,3,Married," 19,658 ",15k+," 5,220 ",3,Y,No,11,3,3,80,1,27,2,3,5,2,1,0
RM1195,47,46-55,No,Travel_Rarely," 1,225 ",Sales,2,4,Life Sciences,1,1676,2,Female,47,4,4,Manager,2,Divorced," 15,972 ",15k+," 21,086 ",6,Y,No,14,3,3,80,3,29,2,3,3,2,1,2
